CG10045	GstD1	FBgn0001149	Drosophila melanogaster
CG10060	Galphai	FBgn0001104	Drosophila melanogaster
CG10103	CG10103	FBgn0035715	Drosophila melanogaster
CG10120	Men	FBgn0002719	Drosophila melanogaster
CG10160	ImpL3	FBgn0001258	Drosophila melanogaster
CG10236	LanA	FBgn0002526	Drosophila melanogaster
CG10260	PI4KIIIalpha	FBgn0267350	Drosophila melanogaster
CG10305	RpS26	FBgn0261597	Drosophila melanogaster
CG10306	eIF3k	FBgn0034654	Drosophila melanogaster
CG10506	GlnRS	FBgn0027090	Drosophila melanogaster
CG10540	cpa	FBgn0034577	Drosophila melanogaster
CG10545	Gbeta13F	FBgn0001105	Drosophila melanogaster
CG10641	Swip-1	FBgn0032731	Drosophila melanogaster
CG10687	AsnRS	FBgn0086443	Drosophila melanogaster
CG10688	Pmm2	FBgn0036300	Drosophila melanogaster
CG10701	Moe	FBgn0011661	Drosophila melanogaster
CG10724	flr	FBgn0260049	Drosophila melanogaster
CG1081	Rheb	FBgn0041191	Drosophila melanogaster
CG1088	Vha26	FBgn0283535	Drosophila melanogaster
CG10938	Prosalpha5	FBgn0016697	Drosophila melanogaster
CG10944	RpS6	FBgn0261592	Drosophila melanogaster
CG10954	Arpc2	FBgn0032859	Drosophila melanogaster
CG10986	g	FBgn0001087	Drosophila melanogaster
CG10997	Clic	FBgn0030529	Drosophila melanogaster
CG11001	FK506-bp2	FBgn0013954	Drosophila melanogaster
CG11051	Nplp2	FBgn0040813	Drosophila melanogaster
CG1106	Gel	FBgn0010225	Drosophila melanogaster
CG11139	p47	FBgn0033179	Drosophila melanogaster
CG11143	Inos	FBgn0025885	Drosophila melanogaster
CG11271	RpS12	FBgn0260441	Drosophila melanogaster
CG11276	RpS4	FBgn0011284	Drosophila melanogaster
CG11471	IleRS	FBgn0027086	Drosophila melanogaster
CG11654	Ahcy	FBgn0014455	Drosophila melanogaster
CG11765	Prx2540-2	FBgn0033518	Drosophila melanogaster
CG11793	Sod1	FBgn0003462	Drosophila melanogaster
CG11880	Ctl2	FBgn0039637	Drosophila melanogaster
CG11888	Rpn2	FBgn0028692	Drosophila melanogaster
CG11901	eEF1gamma	FBgn0029176	Drosophila melanogaster
CG11949	cora	FBgn0010434	Drosophila melanogaster
CG11981	Prosbeta3	FBgn0026380	Drosophila melanogaster
CG12000	Prosbeta7	FBgn0250746	Drosophila melanogaster
CG12002	Pxn	FBgn0011828	Drosophila melanogaster
CG12013	PHGPx	FBgn0035438	Drosophila melanogaster
CG12030	Gale	FBgn0035147	Drosophila melanogaster
CG12051	Act42A	FBgn0000043	Drosophila melanogaster
CG12055	Gapdh1	FBgn0001091	Drosophila melanogaster
CG12065	CG12065	FBgn0030052	Drosophila melanogaster
CG12101	Hsp60A	FBgn0015245	Drosophila melanogaster
CG12108	Ppt1	FBgn0030057	Drosophila melanogaster
CG12159	CG12159	FBgn0033232	Drosophila melanogaster
CG12163	CG12163	FBgn0260462	Drosophila melanogaster
CG12210	Syb	FBgn0003660	Drosophila melanogaster
CG12306	polo	FBgn0003124	Drosophila melanogaster
CG1242	Hsp83	FBgn0001233	Drosophila melanogaster
CG12530	Cdc42	FBgn0010341	Drosophila melanogaster
CG1258	pav	FBgn0011692	Drosophila melanogaster
CG1263	RpL8	FBgn0261602	Drosophila melanogaster
CG12740	RpL28	FBgn0035422	Drosophila melanogaster
CG1275	CG1275	FBgn0035321	Drosophila melanogaster
CG12775	RpL21	FBgn0032987	Drosophila melanogaster
CG12876	ALiX	FBgn0086346	Drosophila melanogaster
CG13345	tum	FBgn0086356	Drosophila melanogaster
CG13349	Rpn13	FBgn0033886	Drosophila melanogaster
CG13384	CG13384	FBgn0032036	Drosophila melanogaster
CG13387	emb	FBgn0020497	Drosophila melanogaster
CG13389	RpS13	FBgn0010265	Drosophila melanogaster
CG13391	AlaRS	FBgn0027094	Drosophila melanogaster
CG13603	CG13603	FBgn0039135	Drosophila melanogaster
CG13610	Orct2	FBgn0086365	Drosophila melanogaster
CG1365	CecA1	FBgn0000276	Drosophila melanogaster
CG1367	CecA2	FBgn0000277	Drosophila melanogaster
CG1404	Ran	FBgn0020255	Drosophila melanogaster
CG1416	CG1416	FBgn0032961	Drosophila melanogaster
CG14206	RpS10b	FBgn0285947	Drosophila melanogaster
CG1440	CG1440	FBgn0030038	Drosophila melanogaster
CG14472	poe	FBgn0011230	Drosophila melanogaster
CG14542	Vps2	FBgn0039402	Drosophila melanogaster
CG1471	CDase	FBgn0039774	Drosophila melanogaster
CG1475	RpL13A	FBgn0037351	Drosophila melanogaster
CG14792	sta	FBgn0003517	Drosophila melanogaster
CG1483	Map205	FBgn0002645	Drosophila melanogaster
CG1489	Rpt6	FBgn0020369	Drosophila melanogaster
CG14985	CG14985	FBgn0035482	Drosophila melanogaster
CG1519	Prosalpha7	FBgn0023175	Drosophila melanogaster
CG1524	RpS14a	FBgn0004403	Drosophila melanogaster
CG1527	RpS14b	FBgn0004404	Drosophila melanogaster
CG15433	Elp3	FBgn0031604	Drosophila melanogaster
CG15442	RpL27A	FBgn0285948	Drosophila melanogaster
CG1548	cathD	FBgn0029093	Drosophila melanogaster
CG1560	mys	FBgn0004657	Drosophila melanogaster
CG15693	RpS20	FBgn0019936	Drosophila melanogaster
CG15792	zip	FBgn0265434	Drosophila melanogaster
CG15811	Rop	FBgn0004574	Drosophila melanogaster
CG1594	hop	FBgn0004864	Drosophila melanogaster
CG1633	Jafrac1	FBgn0040309	Drosophila melanogaster
CG16817	CG16817	FBgn0037728	Drosophila melanogaster
CG1697	rho-4	FBgn0030318	Drosophila melanogaster
CG17158	cpb	FBgn0011570	Drosophila melanogaster
CG17273	AdSS	FBgn0027493	Drosophila melanogaster
CG17291	Pp2A-29B	FBgn0260439	Drosophila melanogaster
CG17331	Prosbeta4	FBgn0032596	Drosophila melanogaster
CG17369	Vha55	FBgn0005671	Drosophila melanogaster
CG17420	RpL15	FBgn0028697	Drosophila melanogaster
CG17489	RpL5	FBgn0064225	Drosophila melanogaster
CG17492	mib2	FBgn0086442	Drosophila melanogaster
CG17520	CkIIalpha	FBgn0264492	Drosophila melanogaster
CG17521	RpL10	FBgn0024733	Drosophila melanogaster
CG17611	eIF6	FBgn0034915	Drosophila melanogaster
CG1771	mew	FBgn0004456	Drosophila melanogaster
CG17795	mthl2	FBgn0035623	Drosophila melanogaster
CG1782	Uba1	FBgn0023143	Drosophila melanogaster
CG17870	14-3-3zeta	FBgn0004907	Drosophila melanogaster
CG17903	Cyt-c-p	FBgn0284248	Drosophila melanogaster
CG17949	His2B:CG17949	FBgn0061209	Drosophila melanogaster
CG18001	RpL38	FBgn0040007	Drosophila melanogaster
CG18102	shi	FBgn0003392	Drosophila melanogaster
CG18174	Rpn11	FBgn0028694	Drosophila melanogaster
CG1821	RpL31	FBgn0285949	Drosophila melanogaster
CG1836	Rad23	FBgn0026777	Drosophila melanogaster
CG18473	CG18473	FBgn0037683	Drosophila melanogaster
CG18495	Prosalpha1	FBgn0263121	Drosophila melanogaster
CG18572	r	FBgn0003189	Drosophila melanogaster
CG1883	RpS7	FBgn0039757	Drosophila melanogaster
CG1913	alphaTub84B	FBgn0003884	Drosophila melanogaster
CG1945	faf	FBgn0005632	Drosophila melanogaster
CG1963	Pcd	FBgn0024841	Drosophila melanogaster
CG2033	RpS15Aa	FBgn0010198	Drosophila melanogaster
CG2102	cas	FBgn0004878	Drosophila melanogaster
CG2151	Trxr-1	FBgn0020653	Drosophila melanogaster
CG2168	RpS3A	FBgn0017545	Drosophila melanogaster
CG2204	Galphao	FBgn0001122	Drosophila melanogaster
CG2210	awd	FBgn0000150	Drosophila melanogaster
CG2238	eEF2	FBgn0000559	Drosophila melanogaster
CG2248	Rac1	FBgn0010333	Drosophila melanogaster
CG2331	TER94	FBgn0261014	Drosophila melanogaster
CG2493	CG2493	FBgn0032864	Drosophila melanogaster
CG2512	alphaTub84D	FBgn0003885	Drosophila melanogaster
CG2671	l(2)gl	FBgn0002121	Drosophila melanogaster
CG2720	Hop	FBgn0024352	Drosophila melanogaster
CG2746	RpL19	FBgn0285950	Drosophila melanogaster
CG2827	Taldo	FBgn0023477	Drosophila melanogaster
CG2849	Rala	FBgn0015286	Drosophila melanogaster
CG2934	VhaAC39-1	FBgn0285910	Drosophila melanogaster
CG2947	HIP-R	FBgn0029676	Drosophila melanogaster
CG2960	RpL40	FBgn0003941	Drosophila melanogaster
CG2998	RpS28b	FBgn0030136	Drosophila melanogaster
CG30084	Zasp52	FBgn0265991	Drosophila melanogaster
CG3011	Shmt2	FBgn0029823	Drosophila melanogaster
CG3024	Torsin	FBgn0025615	Drosophila melanogaster
CG30382	CG30382	FBgn0050382	Drosophila melanogaster
CG31012	cindr	FBgn0027598	Drosophila melanogaster
CG31075	CG31075	FBgn0051075	Drosophila melanogaster
CG31136	Syx1A	FBgn0013343	Drosophila melanogaster
CG31196	14-3-3epsilon	FBgn0020238	Drosophila melanogaster
CG3127	Pgk	FBgn0250906	Drosophila melanogaster
CG31605	Bsg	FBgn0261822	Drosophila melanogaster
CG31611	His4:CG31611	FBgn0051611	Drosophila melanogaster
CG3164	CG3164	FBgn0025683	Drosophila melanogaster
CG31664	CG31664	FBgn0051664	Drosophila melanogaster
CG3181	Ts	FBgn0024920	Drosophila melanogaster
CG31911	Ent2	FBgn0263916	Drosophila melanogaster
CG3201	Mlc-c	FBgn0004687	Drosophila melanogaster
CG3203	RpL17	FBgn0029897	Drosophila melanogaster
CG32138	Frl	FBgn0267795	Drosophila melanogaster
CG32549	CG32549	FBgn0052549	Drosophila melanogaster
CG32593	Flo2	FBgn0264078	Drosophila melanogaster
CG32789	HIP	FBgn0260484	Drosophila melanogaster
CG3299	Vinc	FBgn0004397	Drosophila melanogaster
CG33103	Ppn	FBgn0003137	Drosophila melanogaster
CG3314	RpL7A	FBgn0014026	Drosophila melanogaster
CG3322	LanB2	FBgn0267348	Drosophila melanogaster
CG3329	Prosbeta2	FBgn0023174	Drosophila melanogaster
CG3333	Nop60B	FBgn0259937	Drosophila melanogaster
CG3379	His4r	FBgn0013981	Drosophila melanogaster
CG33868	His2B:CG33868	FBgn0053868	Drosophila melanogaster
CG33869	His4:CG33869	FBgn0053869	Drosophila melanogaster
CG33870	His2B:CG33870	FBgn0053870	Drosophila melanogaster
CG33871	His4:CG33871	FBgn0053871	Drosophila melanogaster
CG33872	His2B:CG33872	FBgn0053872	Drosophila melanogaster
CG33873	His4:CG33873	FBgn0053873	Drosophila melanogaster
CG33874	His2B:CG33874	FBgn0053874	Drosophila melanogaster
CG33875	His4:CG33875	FBgn0053875	Drosophila melanogaster
CG33876	His2B:CG33876	FBgn0053876	Drosophila melanogaster
CG33877	His4:CG33877	FBgn0053877	Drosophila melanogaster
CG33878	His2B:CG33878	FBgn0053878	Drosophila melanogaster
CG33879	His4:CG33879	FBgn0053879	Drosophila melanogaster
CG33880	His2B:CG33880	FBgn0053880	Drosophila melanogaster
CG33881	His4:CG33881	FBgn0053881	Drosophila melanogaster
CG33882	His2B:CG33882	FBgn0053882	Drosophila melanogaster
CG33883	His4:CG33883	FBgn0053883	Drosophila melanogaster
CG33884	His2B:CG33884	FBgn0053884	Drosophila melanogaster
CG33885	His4:CG33885	FBgn0053885	Drosophila melanogaster
CG33886	His2B:CG33886	FBgn0053886	Drosophila melanogaster
CG33887	His4:CG33887	FBgn0053887	Drosophila melanogaster
CG33888	His2B:CG33888	FBgn0053888	Drosophila melanogaster
CG33889	His4:CG33889	FBgn0053889	Drosophila melanogaster
CG33890	His2B:CG33890	FBgn0053890	Drosophila melanogaster
CG33891	His4:CG33891	FBgn0053891	Drosophila melanogaster
CG33892	His2B:CG33892	FBgn0053892	Drosophila melanogaster
CG33893	His4:CG33893	FBgn0053893	Drosophila melanogaster
CG33894	His2B:CG33894	FBgn0053894	Drosophila melanogaster
CG33895	His4:CG33895	FBgn0053895	Drosophila melanogaster
CG33896	His2B:CG33896	FBgn0053896	Drosophila melanogaster
CG33897	His4:CG33897	FBgn0053897	Drosophila melanogaster
CG33898	His2B:CG33898	FBgn0053898	Drosophila melanogaster
CG33899	His4:CG33899	FBgn0053899	Drosophila melanogaster
CG33900	His2B:CG33900	FBgn0053900	Drosophila melanogaster
CG33901	His4:CG33901	FBgn0053901	Drosophila melanogaster
CG33902	His2B:CG33902	FBgn0053902	Drosophila melanogaster
CG33903	His4:CG33903	FBgn0053903	Drosophila melanogaster
CG33904	His2B:CG33904	FBgn0053904	Drosophila melanogaster
CG33905	His4:CG33905	FBgn0053905	Drosophila melanogaster
CG33906	His2B:CG33906	FBgn0053906	Drosophila melanogaster
CG33907	His4:CG33907	FBgn0053907	Drosophila melanogaster
CG33908	His2B:CG33908	FBgn0053908	Drosophila melanogaster
CG33909	His4:CG33909	FBgn0053909	Drosophila melanogaster
CG33910	His2B:CG33910	FBgn0053910	Drosophila melanogaster
CG3395	RpS9	FBgn0010408	Drosophila melanogaster
CG3401	betaTub60D	FBgn0003888	Drosophila melanogaster
CG3416	Rpn8	FBgn0002787	Drosophila melanogaster
CG3422	Prosalpha4	FBgn0004066	Drosophila melanogaster
CG3523	FASN1	FBgn0283427	Drosophila melanogaster
CG3637	Cortactin	FBgn0025865	Drosophila melanogaster
CG3644	bic	FBgn0000181	Drosophila melanogaster
CG3661	RpL23	FBgn0010078	Drosophila melanogaster
CG3664	Rab5	FBgn0014010	Drosophila melanogaster
CG3724	Pgd	FBgn0004654	Drosophila melanogaster
CG3762	Vha68-2	FBgn0263598	Drosophila melanogaster
CG3800	CNBP	FBgn0034802	Drosophila melanogaster
CG3922	RpS17	FBgn0005533	Drosophila melanogaster
CG3989	ade5	FBgn0020513	Drosophila melanogaster
CG3991	TppII	FBgn0020370	Drosophila melanogaster
CG4003	pont	FBgn0040078	Drosophila melanogaster
CG4027	Act5C	FBgn0000042	Drosophila melanogaster
CG4046	RpS16	FBgn0034743	Drosophila melanogaster
CG4062	ValRS	FBgn0027079	Drosophila melanogaster
CG4071	Vps20	FBgn0034744	Drosophila melanogaster
CG4083	Mo25	FBgn0017572	Drosophila melanogaster
CG4087	RpLP1	FBgn0002593	Drosophila melanogaster
CG4145	Col4a1	FBgn0000299	Drosophila melanogaster
CG4147	Hsc70-3	FBgn0001218	Drosophila melanogaster
CG4183	Hsp26	FBgn0001225	Drosophila melanogaster
CG4236	Caf1-55	FBgn0263979	Drosophila melanogaster
CG42384	tal-1A	FBgn0259730	Drosophila melanogaster
CG42385	tal-2A	FBgn0259731	Drosophila melanogaster
CG42386	tal-3A	FBgn0259732	Drosophila melanogaster
CG42387	tal-AA	FBgn0259733	Drosophila melanogaster
CG4244	Su(dx)	FBgn0003557	Drosophila melanogaster
CG4254	tsr	FBgn0011726	Drosophila melanogaster
CG4260	AP-2alpha	FBgn0264855	Drosophila melanogaster
CG4264	Hsc70-4	FBgn0266599	Drosophila melanogaster
CG42641	Rpn3	FBgn0261396	Drosophila melanogaster
CG4265	Uch	FBgn0010288	Drosophila melanogaster
CG4276	aru	FBgn0029095	Drosophila melanogaster
CG43664	Su(var)3-9	FBgn0263755	Drosophila melanogaster
CG4390	CG4390	FBgn0038771	Drosophila melanogaster
CG44128	Src42A	FBgn0264959	Drosophila melanogaster
CG4422	Gdi	FBgn0004868	Drosophila melanogaster
CG4463	Hsp23	FBgn0001224	Drosophila melanogaster
CG4472	Idgf1	FBgn0020416	Drosophila melanogaster
CG4475	Idgf2	FBgn0020415	Drosophila melanogaster
CG4535	FKBP59	FBgn0029174	Drosophila melanogaster
CG4559	Idgf3	FBgn0020414	Drosophila melanogaster
CG4561	TyrRS	FBgn0027080	Drosophila melanogaster
CG4618	CHMP2B	FBgn0035589	Drosophila melanogaster
CG4634	Nurf-38	FBgn0016687	Drosophila melanogaster
CG4651	RpL13	FBgn0011272	Drosophila melanogaster
CG4799	Pen	FBgn0267727	Drosophila melanogaster
CG4800	Tctp	FBgn0037874	Drosophila melanogaster
CG4845	psidin	FBgn0243511	Drosophila melanogaster
CG4863	RpL3	FBgn0020910	Drosophila melanogaster
CG4878	eIF3b	FBgn0034237	Drosophila melanogaster
CG4889	wg	FBgn0284084	Drosophila melanogaster
CG4897	RpL7	FBgn0005593	Drosophila melanogaster
CG4898	Tm1	FBgn0003721	Drosophila melanogaster
CG4912	eEF1delta	FBgn0032198	Drosophila melanogaster
CG4918	RpLP2	FBgn0003274	Drosophila melanogaster
CG4921	Rab4	FBgn0016701	Drosophila melanogaster
CG4930	EndoGI	FBgn0028515	Drosophila melanogaster
CG4931	Sra-1	FBgn0038320	Drosophila melanogaster
CG4944	cib	FBgn0026084	Drosophila melanogaster
CG4954	eIF3c	FBgn0034258	Drosophila melanogaster
CG5064	Srp68	FBgn0035947	Drosophila melanogaster
CG5119	pAbp	FBgn0265297	Drosophila melanogaster
CG5174	CG5174	FBgn0034345	Drosophila melanogaster
CG5266	Prosalpha2	FBgn0086134	Drosophila melanogaster
CG5271	RpS27A	FBgn0003942	Drosophila melanogaster
CG5289	Rpt2	FBgn0015282	Drosophila melanogaster
CG5353	ThrRS	FBgn0027081	Drosophila melanogaster
CG5371	RnrL	FBgn0011703	Drosophila melanogaster
CG5374	CCT1	FBgn0003676	Drosophila melanogaster
CG5378	Rpn7	FBgn0028688	Drosophila melanogaster
CG5394	GluProRS	FBgn0005674	Drosophila melanogaster
CG5433	Klc	FBgn0010235	Drosophila melanogaster
CG5502	RpL4	FBgn0003279	Drosophila melanogaster
CG5604	Ufd4	FBgn0032208	Drosophila melanogaster
CG5642	eIF3l	FBgn0036258	Drosophila melanogaster
CG5650	Pp1-87B	FBgn0004103	Drosophila melanogaster
CG5670	Atpalpha	FBgn0002921	Drosophila melanogaster
CG5680	bsk	FBgn0000229	Drosophila melanogaster
CG5684	Pop2	FBgn0036239	Drosophila melanogaster
CG5695	jar	FBgn0011225	Drosophila melanogaster
CG5730	AnxB9	FBgn0000083	Drosophila melanogaster
CG5789	CG5789	FBgn0039207	Drosophila melanogaster
CG5827	RpL37A	FBgn0261608	Drosophila melanogaster
CG5837	Hem	FBgn0011771	Drosophila melanogaster
CG5854	CG5854	FBgn0039130	Drosophila melanogaster
CG5920	RpS2	FBgn0004867	Drosophila melanogaster
CG6025	Arl1	FBgn0000115	Drosophila melanogaster
CG6033	drk	FBgn0004638	Drosophila melanogaster
CG6141	RpL9	FBgn0015756	Drosophila melanogaster
CG6143	Pep	FBgn0004401	Drosophila melanogaster
CG6174	Arp1	FBgn0011745	Drosophila melanogaster
CG6180	CG6180	FBgn0032453	Drosophila melanogaster
CG6207	GlcAT-P	FBgn0036144	Drosophila melanogaster
CG6223	betaCOP	FBgn0008635	Drosophila melanogaster
CG6235	tws	FBgn0004889	Drosophila melanogaster
CG6253	RpL14	FBgn0017579	Drosophila melanogaster
CG6259	Vps60	FBgn0036740	Drosophila melanogaster
CG6331	Orct	FBgn0019952	Drosophila melanogaster
CG6510	RpL18A	FBgn0010409	Drosophila melanogaster
CG6521	Stam	FBgn0027363	Drosophila melanogaster
CG6523	CG6523	FBgn0032509	Drosophila melanogaster
CG6588	Fas1	FBgn0285925	Drosophila melanogaster
CG6598	Fdh	FBgn0011768	Drosophila melanogaster
CG6603	Hsc70Cb	FBgn0026418	Drosophila melanogaster
CG6606	Rip11	FBgn0027335	Drosophila melanogaster
CG6625	alphaSnap	FBgn0250791	Drosophila melanogaster
CG6684	RpS25	FBgn0086472	Drosophila melanogaster
CG6692	Cp1	FBgn0013770	Drosophila melanogaster
CG6699	betaCOP	FBgn0025724	Drosophila melanogaster
CG6757	SH3PX1	FBgn0040475	Drosophila melanogaster
CG6773	Sec13	FBgn0024509	Drosophila melanogaster
CG6776	GstO3	FBgn0035904	Drosophila melanogaster
CG6779	RpS3	FBgn0002622	Drosophila melanogaster
CG6783	fabp	FBgn0037913	Drosophila melanogaster
CG6846	RpL26	FBgn0036825	Drosophila melanogaster
CG6871	Cat	FBgn0000261	Drosophila melanogaster
CG6904	GlyS	FBgn0266064	Drosophila melanogaster
CG7008	Tudor-SN	FBgn0035121	Drosophila melanogaster
CG7020	DIP2	FBgn0024806	Drosophila melanogaster
CG7048	Pfdn5	FBgn0038976	Drosophila melanogaster
CG7054	CG7054	FBgn0038972	Drosophila melanogaster
CG7109	mts	FBgn0004177	Drosophila melanogaster
CG7111	Rack1	FBgn0020618	Drosophila melanogaster
CG7113	scu	FBgn0021765	Drosophila melanogaster
CG7123	LanB1	FBgn0261800	Drosophila melanogaster
CG7147	kuz	FBgn0259984	Drosophila melanogaster
CG7283	RpL10Ab	FBgn0036213	Drosophila melanogaster
CG7380	baf	FBgn0031977	Drosophila melanogaster
CG7393	p38b	FBgn0024846	Drosophila melanogaster
CG7415	DppIII	FBgn0037580	Drosophila melanogaster
CG7425	eff	FBgn0011217	Drosophila melanogaster
CG7434	RpL22	FBgn0015288	Drosophila melanogaster
CG7438	Myo31DF	FBgn0086347	Drosophila melanogaster
CG7439	AGO2	FBgn0087035	Drosophila melanogaster
CG7471	HDAC1	FBgn0015805	Drosophila melanogaster
CG7490	RpLP0	FBgn0000100	Drosophila melanogaster
CG7507	Dhc64C	FBgn0261797	Drosophila melanogaster
CG7523	CG7523	FBgn0038533	Drosophila melanogaster
CG7558	Arp3	FBgn0262716	Drosophila melanogaster
CG7563	CalpA	FBgn0012051	Drosophila melanogaster
CG7576	Rab3	FBgn0005586	Drosophila melanogaster
CG7622	RpL36	FBgn0002579	Drosophila melanogaster
CG7635	Mec2	FBgn0030993	Drosophila melanogaster
CG7660	Pxt	FBgn0261987	Drosophila melanogaster
CG7726	RpL11	FBgn0013325	Drosophila melanogaster
CG7740	prominin-like	FBgn0026189	Drosophila melanogaster
CG7762	Rpn1	FBgn0028695	Drosophila melanogaster
CG7765	Khc	FBgn0001308	Drosophila melanogaster
CG7808	RpS8	FBgn0039713	Drosophila melanogaster
CG7917	Nlp	FBgn0016685	Drosophila melanogaster
CG7935	msk	FBgn0026252	Drosophila melanogaster
CG7939	RpL32	FBgn0002626	Drosophila melanogaster
CG7961	alphaCOP	FBgn0025725	Drosophila melanogaster
CG7977	RpL23A	FBgn0026372	Drosophila melanogaster
CG8014	Rme-8	FBgn0015477	Drosophila melanogaster
CG8036	CG8036	FBgn0037607	Drosophila melanogaster
CG8048	Vha44	FBgn0262511	Drosophila melanogaster
CG8095	scb	FBgn0003328	Drosophila melanogaster
CG8103	Mi-2	FBgn0262519	Drosophila melanogaster
CG8156	Arf51F	FBgn0013750	Drosophila melanogaster
CG8186	Vha36-1	FBgn0022097	Drosophila melanogaster
CG8193	PPO2	FBgn0033367	Drosophila melanogaster
CG8201	par-1	FBgn0260934	Drosophila melanogaster
CG8231	CCT6	FBgn0027329	Drosophila melanogaster
CG8251	Pgi	FBgn0003074	Drosophila melanogaster
CG8258	CCT8	FBgn0284436	Drosophila melanogaster
CG8261	Ggamma1	FBgn0004921	Drosophila melanogaster
CG8280	eEF1alpha1	FBgn0284245	Drosophila melanogaster
CG8309	eIF3m	FBgn0033902	Drosophila melanogaster
CG8340	128up	FBgn0010339	Drosophila melanogaster
CG8351	CCT7	FBgn0037632	Drosophila melanogaster
CG8385	Arf79F	FBgn0010348	Drosophila melanogaster
CG8392	Prosbeta1	FBgn0010590	Drosophila melanogaster
CG8399	CG8399	FBgn0034067	Drosophila melanogaster
CG8415	RpS23	FBgn0033912	Drosophila melanogaster
CG8416	Rho1	FBgn0014020	Drosophila melanogaster
CG8430	Got1	FBgn0001124	Drosophila melanogaster
CG8440	Lis-1	FBgn0015754	Drosophila melanogaster
CG8556	Rac2	FBgn0014011	Drosophila melanogaster
CG8582	Sh3beta	FBgn0035772	Drosophila melanogaster
CG8615	RpL18	FBgn0035753	Drosophila melanogaster
CG8649	Fim	FBgn0024238	Drosophila melanogaster
CG8705	pnut	FBgn0013726	Drosophila melanogaster
CG8857	RpS11	FBgn0033699	Drosophila melanogaster
CG8882	eIF3i	FBgn0015834	Drosophila melanogaster
CG8893	Gapdh2	FBgn0001092	Drosophila melanogaster
CG8900	RpS18	FBgn0010411	Drosophila melanogaster
CG8905	Sod2	FBgn0010213	Drosophila melanogaster
CG8922	RpS5a	FBgn0002590	Drosophila melanogaster
CG8975	RnrS	FBgn0011704	Drosophila melanogaster
CG8977	CCT3	FBgn0015019	Drosophila melanogaster
CG9012	Chc	FBgn0000319	Drosophila melanogaster
CG9020	ArgRS	FBgn0027093	Drosophila melanogaster
CG9075	eIF4A	FBgn0001942	Drosophila melanogaster
CG9091	RpL37a	FBgn0030616	Drosophila melanogaster
CG9100	Rab30	FBgn0031882	Drosophila melanogaster
CG9124	eIF3h	FBgn0022023	Drosophila melanogaster
CG9149	CG9149	FBgn0035203	Drosophila melanogaster
CG9155	Myo61F	FBgn0010246	Drosophila melanogaster
CG9193	PCNA	FBgn0005655	Drosophila melanogaster
CG9244	Acon	FBgn0010100	Drosophila melanogaster
CG9258	nrv1	FBgn0015776	Drosophila melanogaster
CG9277	betaTub56D	FBgn0284243	Drosophila melanogaster
CG9280	Glt	FBgn0001114	Drosophila melanogaster
CG9282	RpL24	FBgn0032518	Drosophila melanogaster
CG9327	Prosalpha3	FBgn0261394	Drosophila melanogaster
CG9359	betaTub85D	FBgn0003889	Drosophila melanogaster
CG9366	RhoL	FBgn0014380	Drosophila melanogaster
CG9375	Ras85D	FBgn0003205	Drosophila melanogaster
CG9390	AcCoAS	FBgn0012034	Drosophila melanogaster
CG9391	CG9391	FBgn0037063	Drosophila melanogaster
CG9401	mago	FBgn0002736	Drosophila melanogaster
CG9474	Snap24	FBgn0266720	Drosophila melanogaster
CG9484	hyd	FBgn0002431	Drosophila melanogaster
CG9553	chic	FBgn0000308	Drosophila melanogaster
CG9579	AnxB10	FBgn0000084	Drosophila melanogaster
CG9633	RpA-70	FBgn0010173	Drosophila melanogaster
CG9712	TSG101	FBgn0036666	Drosophila melanogaster
CG9748	bel	FBgn0263231	Drosophila melanogaster
CG9765	tacc	FBgn0026620	Drosophila melanogaster
CG9769	eIF3f1	FBgn0037270	Drosophila melanogaster
CG9779	Vps24	FBgn0037231	Drosophila melanogaster
CG9805	eIF3a	FBgn0037249	Drosophila melanogaster
CG9901	Arp2	FBgn0011742	Drosophila melanogaster
CG9916	Cyp1	FBgn0004432	Drosophila melanogaster
CG9946	eIF2alpha	FBgn0261609	Drosophila melanogaster
CG9953	CG9953	FBgn0035726	Drosophila melanogaster
CG9968	AnxB11	FBgn0030749	Drosophila melanogaster
CG31075 CG31075 FBgn0051075 Drosophila melanogaster
CG5174  CG5174  FBgn0034345 Drosophila melanogaster